issue_id,tool,rule,category,severity,path,line,line_text,message,reported_commit,reported_committer,dataset_phase,module,scope,provenance,provenance_evidence,present_at_intermediate_head_cb19910,present_at_final_validation_head,disposition
ef59cfa94c03f5b26ceccf982d393519,PMD,PMD_category_java_errorprone_AvoidLiteralsInIfCondition,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/AbstractBlockView.java,362,                    if ((present[packed >>> 6] & 1L << packed) == 0L) {,Avoid using Literals in Conditional Statements,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 306,yes,yes,remaining; reproduced against authoritative upstream baseline
85b68484e0820c4528871dceac476d61,PMD,PMD_category_java_errorprone_NullAssignment,ErrorProne,Warning,platform-paper/src/main/java/games/cubi/raycastedantiesp/paper/RaycastedAntiESP.java,285,        currentTickSupplier = null;,Assigning an Object to null is a code smell.  Consider refactoring.,fea86e17bde44990ed42c7515648f9dddc988118,P2wn,initial,Paper platform,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
98c91e2478a9e76b16e931729092e347,PMD,PMD_category_java_errorprone_ConstructorCallsOverridableMethod,ErrorProne,High,platform-paper/src/main/java/games/cubi/raycastedantiesp/paper/packets/PacketEventsPaperBlockInfoResolver.java,28,        boolean[][] result = iterateBlockIDs(false);,Overridable method 'iterateBlockIDs' called during object construction,,,initial,Paper platform,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 28,yes,yes,remaining; reproduced against authoritative upstream baseline
5687131bd30c1ddafbe3a9a378627ec4,PMD,PMD_category_java_errorprone_TestClassWithoutTestCases,ErrorProne,High,core/src/test/java/games/cubi/raycastedantiesp/core/view/controller/PacketEntityViewControllerTest.java,189,    private static final class TestController extends PacketEntityViewController<Void> {,"The class 'TestController' might be a test class, but it contains no test cases.",e91dc4647d53e2f24ee26a956fdc91e9a3b09135,Cubicake,initial,Core,Tests,UPSTREAM,PMD 6.55 same rule and violation at upstream line 189,yes,yes,remaining; reproduced against authoritative upstream baseline
283996c4d0b9e7f6ee31918920514f14,PMD,PMD_category_java_errorprone_UseProperClassLoader,ErrorProne,High,platform-paper/src/test/java/games/cubi/raycastedantiesp/paper/FancyCompatibilityTest.java,22,        ClassLoader rejectingClassLoader = new ClassLoader(FancyCompatibilityTest.class.getClassLoader()) {,"In J2EE, getClassLoader() might not work as expected.  Use Thread.currentThread().getContextClassLoader() instead.",c794b09a91ce4edc06de58f644ca4c48ce3abc62,P2wn,initial,Paper platform,Tests,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
e5bcb0f9317b07ef190c3e9149f11d5c,PMD,PMD_category_java_design_NPathComplexity,Complexity,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/controller/PacketEntityViewController.java,463,"    private void clearLeashReferencesForDestroyedEntity(int entityID, PlayerData playerData) {","The method 'clearLeashReferencesForDestroyedEntity(int, PlayerData)' has an NPath complexity of 450, current threshold is 200",18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 457,yes,yes,remaining; reproduced against authoritative upstream baseline
85a14f53451b60f5e1ff99e0354d7229,PMD,PMD_category_java_errorprone_AvoidFieldNameMatchingMethodName,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/players/PlayerLocatable.java,29,"    private volatile UUID world; private static final VarHandle WORLD = VarHandler.get(PlayerLocatable.class, ""world"", UUID.class);",Field WORLD has the same name as a method,aae6bdb53c5fcdd316999b6618ae0d91966d75c6,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 29,yes,yes,remaining; reproduced against authoritative upstream baseline
a99ccd6360844e867f6ce5fffb55b327,PMD,PMD_category_java_errorprone_AvoidLiteralsInIfCondition,ErrorProne,Warning,platform-paper/src/main/java/games/cubi/raycastedantiesp/paper/bStats/MetricsCollector.java,126,"        if (playerCount <= 25) return ""16-25"";",Avoid using Literals in Conditional Statements,e55b685ce28bcfc1638e9d6462679e2cb17f50ec,Cubicake,initial,Paper platform,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 126,yes,yes,remaining; reproduced against authoritative upstream baseline
72dcbee66f6bfd372f2ac920bfed3229,PMD,PMD_category_java_multithreading_DoNotUseThreads,Compatibility,High,core/src/test/java/games/cubi/raycastedantiesp/core/utils/Long2ObjectMTHashMapTest.java,155,                executor.shutdownNow();,"To be compliant to J2EE, a webapp should not use any thread.",422a189069300dfa99524b1e1143f4500e42226c,Cubicake,initial,Core,Tests,UPSTREAM,PMD 6.55 same rule and violation at upstream line 155,yes,yes,remaining; reproduced against authoritative upstream baseline
53ff34b13be51074df6390bdbdb82b1c,PMD,PMD_category_java_performance_RedundantFieldInitializer,Performance,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/engine/TimingStats.java,19,    private long nextReportNanos = 0;,Avoid using redundant field initializer for 'nextReportNanos',090b96ac81dd5e42ea3959a6e94166acdd73bb94,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 19,yes,yes,remaining; reproduced against authoritative upstream baseline
a81a803c7c194e5e7bf08e7dc1caff17,PMD,PMD_category_java_errorprone_AvoidFieldNameMatchingMethodName,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/tracked/NettyEntity.java,58,"    private volatile NettyEntity<?> vehicleEntity; private static final VarHandle VEHICLE_ENTITY = VarHandler.get(NettyEntity.class, ""vehicleEntity"", NettyEntity.class);",Field vehicleEntity has the same name as a method,c5a3b7764da5ecf739d30e578bb968cefb137291,OpenAI Agent,initial,Core,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
17008cc1057e5cded94754ae6512029f,PMD,PMD_category_java_bestpractices_UnusedLocalVariable,BestPractice,Warning,packetevents/src/test/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/PacketEventsBlockViewControllerTest.java,85,"        TrackedTileEntity<?> original = view.updateOrInsertTileEntity(world, location, (char) 1, false);",Avoid unused local variables such as 'original'.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,PacketEvents,Tests,UPSTREAM,PMD 6.55 same rule and violation at upstream line 78,yes,yes,remaining; reproduced against authoritative upstream baseline
26d7d0650f7ad0717b586bda7cc8d855,PMD,PMD_category_java_errorprone_ConstructorCallsOverridableMethod,ErrorProne,High,core/src/main/java/games/cubi/raycastedantiesp/core/chunks/blocks/FourBlockChunkData.java,27,"            setPaletteIndex(packed, indices[packed]);",Overridable method 'setPaletteIndex' called during object construction,332f0becb460fc2aebae0ab7f0a51c88604a90e4,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 27,yes,yes,remaining; reproduced against authoritative upstream baseline
dba4ee0543aa55f08304f8dfcce097f7,PMD,PMD_category_java_errorprone_TestClassWithoutTestCases,ErrorProne,High,packetevents/src/test/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/EntityTransitionWorkTest.java,267,    private static final class TestFailure extends RuntimeException {,"The class 'TestFailure' might be a test class, but it contains no test cases.",3e18acde563809f68f003229266258687ce8ce10,P2wn,initial,PacketEvents,Tests,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
1e04834bab5e29ebfa4c7be713ac5e02,PMD,PMD_category_java_errorprone_NullAssignment,ErrorProne,Warning,platform-paper/src/main/java/games/cubi/raycastedantiesp/paper/RaycastedAntiESP.java,286,        engine = null;,Assigning an Object to null is a code smell.  Consider refactoring.,fea86e17bde44990ed42c7515648f9dddc988118,P2wn,initial,Paper platform,Production code,PIECLOAK,PMD 6.55 violation not reproduced at the corresponding upstream source location,no,no,fixed by package 10 remediation
def0537589a3cbb278b39e25546c9245,PMD,PMD_category_java_performance_AvoidInstantiatingObjectsInLoops,Performance,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/viewcontrollers/chunkparser/AbstractChunkParser.java,84,                            managed = new long[ChunkData.WORD_COUNT];,Avoid instantiating new objects inside loops,4013fe7b64d32df33ecfe22db3b66ee0aa09397a,P2wn,initial,PacketEvents,Production code,PIECLOAK,Upstream expression was moved into PieCloak-modified chunk parsing loop; PMD 6.55 violation belongs to the modified loop context,no,no,fixed by package 10 remediation
4627ce1c6346e06f79b4d5d1196d97ae,PMD,PMD_category_java_errorprone_AvoidFieldNameMatchingMethodName,ErrorProne,Warning,platform-paper/src/main/java/games/cubi/raycastedantiesp/paper/UpdateChecker.java,47,        private final String messageName;,Field messageName has the same name as a method,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,Paper platform,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 48,yes,yes,remaining; reproduced against authoritative upstream baseline
a1446565c7e7ccf3af86c99d2eb41d3b,PMD,PMD_category_java_errorprone_NullAssignment,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/PackedBlockTransitionQueue.java,215,            e8 = null;,Assigning an Object to null is a code smell.  Consider refactoring.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 146,yes,yes,remaining; reproduced against authoritative upstream baseline
a8cd442b488ec845f040750ddc812bbb,PMD,PMD_category_java_errorprone_AvoidLiteralsInIfCondition,ErrorProne,Warning,platform-paper/src/main/java/games/cubi/raycastedantiesp/paper/bStats/MetricsCollector.java,170,"        if (entityCount <= 5000) return ""2001-5000"";",Avoid using Literals in Conditional Statements,e55b685ce28bcfc1638e9d6462679e2cb17f50ec,Cubicake,initial,Paper platform,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 170,yes,yes,remaining; reproduced against authoritative upstream baseline
4c368dc21d9a83dc1361b72b423807b,PMD,PMD_category_java_bestpractices_SwitchStmtsShouldHaveDefault,BestPractice,Warning,platform-paper/src/test/java/games/cubi/raycastedantiesp/paper/UpdateCheckerTest.java,257,        switch (status) {,"Switch statements should be exhaustive, add a default case (or missing enum branches)",e47f78808649237829dade2efc03020e0e7d2aad,Cubicake,initial,Paper platform,Tests,UPSTREAM,PMD 6.55 same rule and violation at upstream line 257,yes,yes,remaining; reproduced against authoritative upstream baseline
18137118a972e47ed63b8ec68dfd39c5,PMD,PMD_category_java_multithreading_DoNotUseThreads,Compatibility,High,core/src/test/java/games/cubi/raycastedantiesp/core/utils/CopyOnWriteMTIntSetTest.java,169,"                executor.awaitTermination(5, TimeUnit.SECONDS);","To be compliant to J2EE, a webapp should not use any thread.",61e7cac35fbd35b2859a812adfdaf361b32cb24b,Cubicake,initial,Core,Tests,UPSTREAM,PMD 6.55 same rule and violation at upstream line 169,yes,yes,remaining; reproduced against authoritative upstream baseline
af1861398e004ee8929d9627e9e5e33c,PMD,PMD_category_java_errorprone_AssignmentInOperand,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/PackedEntityTransitionQueue.java,55,        while ((entry = publishedEntries.poll()) != null) {,Avoid assignments in operands,3d8686e1ae953dc1ebfdffcad1c40bd675bc4c49,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 55,yes,yes,remaining; reproduced against authoritative upstream baseline
167ac956e9f594412dcdf931f6da371a,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,platform-paper/src/main/java/games/cubi/raycastedantiesp/paper/internals/HackyEntityIDGuard.java,89,"            Logger.debug(""NMS ServerLevel did not contain ENTITY_COUNTER (Expected for 26.1.2 and below):"" + e);",Logger calls should be surrounded by log level guards.,,,initial,Paper platform,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 89,yes,yes,remaining; reproduced against authoritative upstream baseline
303f9c91ddd5c060648d316a2df89605,PMD,PMD_category_java_errorprone_AvoidLiteralsInIfCondition,ErrorProne,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/PackedEntityTransitionQueue.java,209,"            if (count >= 5) consumer.accept(t5, e5, worldEpoch);",Avoid using Literals in Conditional Statements,3d8686e1ae953dc1ebfdffcad1c40bd675bc4c49,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 209,yes,yes,remaining; reproduced against authoritative upstream baseline
324e8f80429bbcd8cab483a372079e98,PMD,PMD_category_java_bestpractices_UnusedPrivateField,BestPractice,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/players/PlayerLocatable.java,32,"    private volatile double z; private static final VarHandle Z = VarHandler.get(PlayerLocatable.class, ""z"", double.class);",Avoid unused private fields such as 'z'.,aae6bdb53c5fcdd316999b6618ae0d91966d75c6,Cubicake,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 32,yes,yes,remaining; reproduced against authoritative upstream baseline
6c4d9b00ee863efd7c6d9fbeacf4e1d8,PMD,PMD_category_java_bestpractices_GuardLogStatement,Performance,Warning,core/src/main/java/games/cubi/raycastedantiesp/core/view/controller/PacketEntityViewController.java,558,"            Logger.warning(""Could not find owning view while forcing attached entity visible, id="" + entity.entityID() + "" player="" + self.getPlayerUUID() + "" reason="" + reason, 6, PacketEntityViewController.class);",Logger calls should be surrounded by log level guards.,18f08ab7d70f3b5c4b7a0addc1e777e310381086,P2wn,initial,Core,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 552,yes,yes,remaining; reproduced against authoritative upstream baseline
1b7a62f7baeca70b53c6dc259aa6665b,PMD,PMD_category_java_errorprone_NullAssignment,ErrorProne,Warning,packetevents/src/main/java/games/cubi/raycastedantiesp/packetevents/view/PacketEventsEntityView.java,270,        trackedWorld = null;,Assigning an Object to null is a code smell.  Consider refactoring.,dfcfe3576f088bff74e95e55cba650636c7758ea,Cubicake,initial,PacketEvents,Production code,UPSTREAM,PMD 6.55 same rule and violation at upstream line 270,yes,yes,remaining; reproduced against authoritative upstream baseline
